name,taxid,total_length,total_gap_length,scaffold_count,scaffold_N50,contig_count,contig_N50
GCF_001758645.1,1766683,0,0,0,0,0,0
GCF_001758685.1,1537272,0,0,0,0,0,0
GCF_001758705.1,1537275,0,0,0,0,0,0
GCF_001758715.1,1537276,0,0,0,0,0,0
GCF_001758725.1,1537278,0,0,0,0,0,0
GCF_001758765.1,1537279,0,0,0,0,0,0
GCF_001758785.1,762836,0,0,0,0,0,0
GCF_001758795.1,1781066,0,0,0,0,0,0
GCF_001758825.1,1639,0,0,0,0,0,0
GCF_001758835.1,1639,0,0,0,0,0,0
GCF_001758845.1,1639,0,0,0,0,0,0
GCF_001758855.1,1639,0,0,0,0,0,0
GCF_001758905.1,1639,0,0,0,0,0,0
GCF_001758915.1,1639,0,0,0,0,0,0
GCF_001758935.1,1639,0,0,0,0,0,0
GCF_001758945.1,1639,0,0,0,0,0,0
GCF_001758985.1,1639,0,0,0,0,0,0
GCF_001758995.1,1639,0,0,0,0,0,0
GCF_001759025.1,1639,0,0,0,0,0,0
GCF_001759035.1,1639,0,0,0,0,0,0
GCF_001759065.1,1639,0,0,0,0,0,0
GCF_001759075.1,1639,0,0,0,0,0,0
GCF_001759095.1,1639,0,0,0,0,0,0
GCF_001759115.1,1639,0,0,0,0,0,0
GCF_001759145.1,1639,0,0,0,0,0,0
GCF_001759155.1,1639,0,0,0,0,0,0
GCF_001759185.1,1639,0,0,0,0,0,0
GCF_001759195.1,1639,0,0,0,0,0,0
GCF_001759225.1,1639,0,0,0,0,0,0
GCF_001759235.1,1639,0,0,0,0,0,0
GCF_001759265.1,1639,0,0,0,0,0,0
GCF_001759275.1,1639,0,0,0,0,0,0
GCF_001759305.1,1639,0,0,0,0,0,0
GCF_001759315.1,1639,0,0,0,0,0,0
GCF_001759345.1,1639,0,0,0,0,0,0
GCF_001759355.1,1639,0,0,0,0,0,0
GCF_001759385.1,1639,0,0,0,0,0,0
GCF_001759395.1,1639,0,0,0,0,0,0
GCF_001759415.1,1639,0,0,0,0,0,0
GCF_001759435.1,1639,0,0,0,0,0,0
GCF_001759465.1,1639,0,0,0,0,0,0
GCF_001759485.1,1639,0,0,0,0,0,0
GCF_001759505.1,1639,0,0,0,0,0,0
GCF_001759515.1,1639,0,0,0,0,0,0
GCF_001759545.1,1639,0,0,0,0,0,0
GCF_001759555.1,1639,0,0,0,0,0,0
GCF_001759585.1,1639,0,0,0,0,0,0
GCF_001759605.1,1639,0,0,0,0,0,0
GCF_001759625.1,1639,0,0,0,0,0,0
GCF_001759645.1,1639,0,0,0,0,0,0
GCF_001759665.1,1639,0,0,0,0,0,0
GCF_001759685.1,1639,0,0,0,0,0,0
GCF_001759705.1,1639,0,0,0,0,0,0
GCF_001759725.1,1639,0,0,0,0,0,0
GCF_001759745.1,1639,0,0,0,0,0,0
GCF_001759755.1,1639,0,0,0,0,0,0
GCF_001759785.1,1639,0,0,0,0,0,0
GCF_001759805.1,1639,0,0,0,0,0,0
GCF_001759825.1,1639,0,0,0,0,0,0
GCF_001759835.1,1639,0,0,0,0,0,0
GCF_001759865.1,1639,0,0,0,0,0,0
GCF_001759885.1,1639,0,0,0,0,0,0
GCF_001759905.1,1639,0,0,0,0,0,0
GCF_001759915.1,1639,0,0,0,0,0,0
GCF_001759945.1,1639,0,0,0,0,0,0
GCF_001759965.1,1639,0,0,0,0,0,0
GCF_001759985.1,1639,0,0,0,0,0,0
GCF_001759995.1,1639,0,0,0,0,0,0
GCF_001760025.1,1639,0,0,0,0,0,0
GCF_001760045.1,1639,0,0,0,0,0,0
GCF_001760065.1,1639,0,0,0,0,0,0
GCF_001760075.1,1639,0,0,0,0,0,0
GCF_001760105.1,1639,0,0,0,0,0,0
GCF_001760125.1,1639,0,0,0,0,0,0
GCF_001760145.1,1639,0,0,0,0,0,0
GCF_001760155.1,1639,0,0,0,0,0,0
GCF_001760175.1,1639,0,0,0,0,0,0
GCF_001760205.1,1639,0,0,0,0,0,0
GCF_001760225.1,1639,0,0,0,0,0,0
GCF_001760235.1,1639,0,0,0,0,0,0
GCF_001760265.1,1639,0,0,0,0,0,0
GCF_001760285.1,1639,0,0,0,0,0,0
GCF_001760305.1,1639,0,0,0,0,0,0
GCF_001760315.1,1639,0,0,0,0,0,0
GCF_001760345.1,1639,0,0,0,0,0,0
GCF_001760365.1,1639,0,0,0,0,0,0
GCF_001760385.1,1639,0,0,0,0,0,0
GCF_001760395.1,1639,0,0,0,0,0,0
GCF_001760415.1,1639,0,0,0,0,0,0
GCF_001760445.1,1639,0,0,0,0,0,0
GCF_001760465.1,1639,0,0,0,0,0,0
GCF_001760475.1,1639,0,0,0,0,0,0
GCF_001760495.1,1639,0,0,0,0,0,0
GCF_001760525.1,1639,0,0,0,0,0,0
GCF_001760545.1,1639,0,0,0,0,0,0
GCF_001760565.1,1639,0,0,0,0,0,0
GCF_001760575.1,1639,0,0,0,0,0,0
GCF_001760605.1,1639,0,0,0,0,0,0
GCF_001760615.1,1639,0,0,0,0,0,0
GCF_001760645.1,1639,0,0,0,0,0,0
GCF_001760655.1,1639,0,0,0,0,0,0
GCF_001760685.1,1639,0,0,0,0,0,0
GCF_001760695.1,1639,0,0,0,0,0,0
GCF_001760725.1,1639,0,0,0,0,0,0
GCF_001760735.1,1639,0,0,0,0,0,0
GCF_001760765.1,1639,0,0,0,0,0,0
GCF_001760775.1,1639,0,0,0,0,0,0
GCF_001760805.1,1639,0,0,0,0,0,0
GCF_001760815.1,1639,0,0,0,0,0,0
GCF_001760845.1,1639,0,0,0,0,0,0
GCF_001760855.1,1639,0,0,0,0,0,0
GCF_001760885.1,1639,0,0,0,0,0,0
GCF_001760895.1,1639,0,0,0,0,0,0
GCF_001760925.1,1639,0,0,0,0,0,0
GCF_001760935.1,1639,0,0,0,0,0,0
GCF_001760965.1,1639,0,0,0,0,0,0
GCF_001760975.1,1639,0,0,0,0,0,0
GCF_001761005.1,1639,0,0,0,0,0,0
GCF_001761015.1,1639,0,0,0,0,0,0
GCF_001761045.1,1639,0,0,0,0,0,0
GCF_001761065.1,1639,0,0,0,0,0,0
GCF_001761085.1,1639,0,0,0,0,0,0
GCF_001761095.1,1639,0,0,0,0,0,0
GCF_001761125.1,1639,0,0,0,0,0,0
GCF_001761135.1,1639,0,0,0,0,0,0
GCF_001761165.1,1639,0,0,0,0,0,0
GCF_001761175.1,1639,0,0,0,0,0,0
GCF_001761205.1,1639,0,0,0,0,0,0
GCF_001761225.1,1639,0,0,0,0,0,0
GCF_001761245.1,1639,0,0,0,0,0,0
GCF_001761255.1,1639,0,0,0,0,0,0
GCF_001761285.1,1639,0,0,0,0,0,0
GCF_001761325.1,1850246,3426122,0,0,0,0,0
GCF_001761345.1,621456,4196755,0,0,0,0,0
GCF_001761365.1,1774273,3809314,0,0,0,0,0
GCF_001761385.1,1763535,4944132,0,0,0,0,0
GCF_001761405.1,93378,3811650,0,0,0,0,0
GCF_001761465.1,1492737,4402594,0,0,0,0,0
GCF_001761515.1,161,1139160,60,0,0,2,676583
GCF_001761565.1,161,1139139,60,0,0,2,676561
GCF_001761585.1,197,0,0,0,0,0,0
GCF_001761605.1,197,0,0,0,0,0,0
GCF_001761645.1,197,0,0,0,0,0,0
GCF_001761665.1,197,0,0,0,0,0,0
GCF_001761685.1,197,0,0,0,0,0,0
GCF_001761705.1,197,0,0,0,0,0,0
GCF_001761725.1,197,0,0,0,0,0,0
GCF_001761745.1,197,0,0,0,0,0,0
GCF_001761765.1,197,0,0,0,0,0,0
GCF_001761785.1,197,0,0,0,0,0,0
GCF_001761805.1,197,0,0,0,0,0,0
GCF_001761845.1,197,0,0,0,0,0,0
GCF_001761865.1,197,0,0,0,0,0,0
GCF_001761885.1,197,0,0,0,0,0,0
GCF_001761905.1,197,0,0,0,0,0,0
GCF_001761915.1,201,0,0,0,0,0,0
GCF_001761945.1,201,0,0,0,0,0,0
GCF_001761965.1,195,0,0,0,0,0,0
GCF_001761985.1,195,0,0,0,0,0,0
GCF_001761995.1,195,0,0,0,0,0,0
GCF_001762015.1,195,0,0,0,0,0,0
GCF_001762045.1,195,0,0,0,0,0,0
GCF_001762065.1,195,0,0,0,0,0,0
GCF_001762085.1,195,0,0,0,0,0,0
GCF_001762095.1,195,0,0,0,0,0,0
GCF_001762125.1,197,0,0,0,0,0,0
GCF_001762145.1,197,0,0,0,0,0,0
GCF_001762165.1,197,0,0,0,0,0,0
GCF_001762175.1,197,0,0,0,0,0,0
GCF_001762205.1,201,0,0,0,0,0,0
GCF_001762225.1,195,0,0,0,0,0,0
GCF_001762245.1,195,0,0,0,0,0,0
GCF_001762255.1,197,0,0,0,0,0,0
GCF_001762285.1,197,0,0,0,0,0,0
GCF_001762305.1,197,0,0,0,0,0,0
GCF_001762325.1,1903284,0,0,0,0,0,0
GCF_001762345.1,1903285,0,0,0,0,0,0
GCF_001762365.1,1903286,0,0,0,0,0,0
GCF_001762375.1,1903287,0,0,0,0,0,0
GCF_001762405.1,1903288,0,0,0,0,0,0
GCF_001762425.1,1903289,0,0,0,0,0,0
GCF_001762445.1,1903290,0,0,0,0,0,0
GCF_001762495.1,1903291,0,0,0,0,0,0
GCF_001762515.1,1903292,0,0,0,0,0,0
GCF_001762535.1,1903293,0,0,0,0,0,0
GCF_001762555.1,197,0,0,0,0,0,0
GCF_001762575.1,197,0,0,0,0,0,0
GCF_001762595.1,197,0,0,0,0,0,0
GCF_001762615.1,197,0,0,0,0,0,0
GCF_001762635.1,197,0,0,0,0,0,0
GCF_001762655.1,197,0,0,0,0,0,0
GCF_001762675.1,197,0,0,0,0,0,0
GCF_001762695.1,197,0,0,0,0,0,0
GCF_001762705.1,1903294,0,0,0,0,0,0
GCF_001762735.1,1903295,0,0,0,0,0,0
GCF_001762755.1,1903579,0,0,0,0,0,0
GCF_001762775.1,1903581,0,0,0,0,0,0
GCF_001762785.1,1903580,0,0,0,0,0,0
GCF_001762815.1,1903582,0,0,0,0,0,0
GCF_001762835.1,1903583,0,0,0,0,0,0
GCF_001762855.1,1903584,0,0,0,0,0,0
GCF_001762865.1,1903585,0,0,0,0,0,0
GCF_001762895.1,197,0,0,0,0,0,0
GCF_001762915.1,197,0,0,0,0,0,0
GCF_001762935.1,197,0,0,0,0,0,0
GCF_001762945.1,197,0,0,0,0,0,0
GCF_001762975.1,197,0,0,0,0,0,0
GCF_001762995.1,197,0,0,0,0,0,0
GCF_001763015.1,197,0,0,0,0,0,0
GCF_001763035.1,197,0,0,0,0,0,0
GCF_001763045.1,197,0,0,0,0,0,0
GCF_001763075.1,1903586,0,0,0,0,0,0
GCF_001763095.1,1903587,0,0,0,0,0,0
GCF_001763115.1,1903588,0,0,0,0,0,0
GCF_001763125.1,1903589,0,0,0,0,0,0
GCF_001763155.1,1903590,0,0,0,0,0,0
GCF_001763175.1,1903591,0,0,0,0,0,0
GCF_001763195.1,1903592,0,0,0,0,0,0
GCF_001763205.1,1903593,0,0,0,0,0,0
GCF_001763235.1,1903594,0,0,0,0,0,0
GCF_001763255.1,1903595,0,0,0,0,0,0
GCF_001763275.1,197,0,0,0,0,0,0
GCF_001763285.1,195,0,0,0,0,0,0
GCF_001763315.1,197,0,0,0,0,0,0
GCF_001763335.1,197,0,0,0,0,0,0
GCF_001763355.1,197,0,0,0,0,0,0
GCF_001763365.1,195,0,0,0,0,0,0
GCF_001763385.1,197,0,0,0,0,0,0
GCF_001763415.1,197,0,0,0,0,0,0
GCF_001763435.1,197,0,0,0,0,0,0
GCF_001763445.1,197,0,0,0,0,0,0
GCF_001763475.1,197,0,0,0,0,0,0
GCF_001763495.1,197,0,0,0,0,0,0
GCF_001763515.1,197,0,0,0,0,0,0
GCF_001763525.1,197,0,0,0,0,0,0
GCF_001763535.1,197,0,0,0,0,0,0
GCF_001763575.1,197,0,0,0,0,0,0
GCF_001763595.1,197,0,0,0,0,0,0
GCF_001763615.1,197,0,0,0,0,0,0
GCF_001763625.1,197,0,0,0,0,0,0
GCF_001763645.1,197,0,0,0,0,0,0
GCF_001763675.1,197,0,0,0,0,0,0
GCF_001763685.1,195,0,0,0,0,0,0
GCF_001763695.1,197,0,0,0,0,0,0
GCF_001763715.1,195,0,0,0,0,0,0
GCF_001763755.1,197,0,0,0,0,0,0
GCF_001763775.1,195,0,0,0,0,0,0
GCF_001763785.1,195,0,0,0,0,0,0
GCF_001763805.1,195,0,0,0,0,0,0
GCF_001763835.1,195,0,0,0,0,0,0
GCF_001763855.1,197,0,0,0,0,0,0
GCF_001763865.1,197,0,0,0,0,0,0
GCF_001763885.1,195,0,0,0,0,0,0
GCF_001763915.1,197,0,0,0,0,0,0
GCF_001763935.1,195,0,0,0,0,0,0
GCF_001763955.1,195,0,0,0,0,0,0
GCF_001763965.1,197,0,0,0,0,0,0
GCF_001763995.1,195,0,0,0,0,0,0
GCF_001764015.1,195,0,0,0,0,0,0
GCF_001764035.1,195,0,0,0,0,0,0
GCF_001764045.1,195,0,0,0,0,0,0
GCF_001764075.1,195,0,0,0,0,0,0
GCF_001764095.1,197,0,0,0,0,0,0
GCF_001764115.1,1904032,0,0,0,0,0,0
GCF_001764135.1,197,0,0,0,0,0,0
GCF_001764155.1,197,0,0,0,0,0,0
GCF_001764175.1,197,0,0,0,0,0,0
GCF_001764195.1,197,0,0,0,0,0,0
GCF_001764215.1,197,0,0,0,0,0,0
GCF_001764225.1,197,0,0,0,0,0,0
GCF_001764255.1,1903596,0,0,0,0,0,0
GCF_001764275.1,197,0,0,0,0,0,0
GCF_001764295.1,197,0,0,0,0,0,0
GCF_001764315.1,197,0,0,0,0,0,0
GCF_001764335.1,197,0,0,0,0,0,0
GCF_001764355.1,197,0,0,0,0,0,0
GCF_001764375.1,197,0,0,0,0,0,0
GCF_001764395.1,195,0,0,0,0,0,0
GCF_001764405.1,197,0,0,0,0,0,0
GCF_001764435.1,1904035,0,0,0,0,0,0
GCF_001764455.1,197,0,0,0,0,0,0
GCF_001764475.1,197,0,0,0,0,0,0
GCF_001764485.1,197,0,0,0,0,0,0
GCF_001764495.1,197,0,0,0,0,0,0
GCF_001764535.1,197,0,0,0,0,0,0
GCF_001764555.1,1904034,0,0,0,0,0,0
GCF_001764575.1,195,0,0,0,0,0,0
GCF_001764595.1,197,0,0,0,0,0,0
GCF_001764635.1,197,0,0,0,0,0,0
GCF_001764655.1,197,0,0,0,0,0,0
GCF_001764665.1,197,0,0,0,0,0,0
GCF_001764675.1,197,0,0,0,0,0,0
GCF_001764715.1,197,0,0,0,0,0,0
GCF_001764735.1,197,0,0,0,0,0,0
GCF_001764745.1,197,0,0,0,0,0,0
GCF_001764765.1,197,0,0,0,0,0,0
GCF_001764795.1,197,0,0,0,0,0,0
GCF_001764815.1,197,0,0,0,0,0,0
GCF_001764825.1,197,0,0,0,0,0,0
GCF_001764845.1,197,0,0,0,0,0,0
GCF_001764875.1,197,0,0,0,0,0,0
GCF_001764895.1,197,0,0,0,0,0,0
GCF_001764915.1,197,0,0,0,0,0,0
GCF_001764925.1,197,0,0,0,0,0,0
GCF_001764955.1,197,0,0,0,0,0,0
GCF_001764975.1,197,0,0,0,0,0,0
GCF_001764995.1,197,0,0,0,0,0,0
GCF_001765015.1,197,0,0,0,0,0,0
GCF_001765035.1,197,0,0,0,0,0,0
GCF_001765055.1,197,0,0,0,0,0,0
GCF_001765075.1,197,0,0,0,0,0,0
GCF_001765085.1,197,0,0,0,0,0,0
GCF_001765115.1,197,0,0,0,0,0,0
GCF_001765125.1,197,0,0,0,0,0,0
GCF_001765155.1,197,0,0,0,0,0,0
GCF_001765165.1,197,0,0,0,0,0,0
GCF_001765195.1,195,0,0,0,0,0,0
GCF_001765215.1,197,0,0,0,0,0,0
GCF_001765235.1,197,0,0,0,0,0,0
GCF_001765255.1,197,0,0,0,0,0,0
GCF_001765265.1,197,0,0,0,0,0,0
GCF_001765295.1,197,0,0,0,0,0,0
GCF_001765315.1,197,0,0,0,0,0,0
GCF_001765335.1,197,0,0,0,0,0,0
GCF_001765355.1,197,0,0,0,0,0,0
GCF_001765365.1,197,0,0,0,0,0,0
GCF_001765395.1,197,0,0,0,0,0,0
GCF_001765435.1,287,0,0,0,0,0,0
GCF_001765455.1,287,0,0,0,0,0,0
GCF_001765465.1,287,0,0,0,0,0,0
GCF_001765475.1,287,0,0,0,0,0,0
GCF_001765485.1,287,0,0,0,0,0,0
GCF_001765535.1,287,0,0,0,0,0,0
GCF_001765545.1,287,0,0,0,0,0,0
GCF_001765575.1,287,0,0,0,0,0,0
GCF_001765585.1,287,0,0,0,0,0,0
GCF_001765595.1,287,0,0,0,0,0,0
GCF_001765635.1,287,0,0,0,0,0,0
GCF_001765645.1,287,0,0,0,0,0,0
GCF_001765655.1,287,0,0,0,0,0,0
GCF_001765695.1,287,0,0,0,0,0,0
GCF_001765715.1,287,0,0,0,0,0,0
GCF_001765725.1,287,0,0,0,0,0,0
GCF_001765755.1,287,0,0,0,0,0,0
GCF_001765775.1,287,0,0,0,0,0,0
GCF_001765795.1,287,0,0,0,0,0,0
GCF_001765805.1,287,0,0,0,0,0,0
GCF_001765835.1,287,0,0,0,0,0,0
GCF_001765845.1,287,0,0,0,0,0,0
GCF_001765855.1,287,0,0,0,0,0,0
GCF_001765865.1,287,0,0,0,0,0,0
GCF_001765915.1,287,0,0,0,0,0,0
GCF_001765925.1,287,0,0,0,0,0,0
GCF_001765955.1,287,0,0,0,0,0,0
GCF_001765975.1,287,0,0,0,0,0,0
GCF_001765985.1,287,0,0,0,0,0,0
GCF_001765995.1,287,0,0,0,0,0,0
GCF_001766035.1,287,0,0,0,0,0,0
GCF_001766045.1,287,0,0,0,0,0,0
GCF_001766075.1,287,0,0,0,0,0,0
GCF_001766085.1,287,0,0,0,0,0,0
GCF_001766115.1,287,0,0,0,0,0,0
GCF_001766125.1,287,0,0,0,0,0,0
GCF_001766135.1,287,0,0,0,0,0,0
GCF_001766145.1,287,0,0,0,0,0,0
GCF_001766195.1,287,0,0,0,0,0,0
GCF_001766205.1,287,0,0,0,0,0,0
GCF_001766235.1,481146,2999217,0,0,0,0,0
GCF_001766255.1,940260,3216032,0,0,0,0,0
GCF_001766275.1,91891,3431799,0,0,0,0,0
GCF_001766295.1,91891,3431761,0,0,0,0,0
GCF_001766315.1,91891,3362494,0,0,0,0,0
GCF_001766335.1,91891,3363998,0,0,0,0,0
GCF_001766355.1,91891,3431804,0,0,0,0,0
GCF_001766375.1,91891,3362463,0,0,0,0,0
GCF_001766395.1,561879,0,0,0,0,0,0
GCF_001766405.1,1906856,0,0,0,0,0,0
GCF_001766415.1,33987,0,0,0,0,0,0
GCF_001766425.1,1906855,0,0,0,0,0,0
GCF_001766475.1,1906857,0,0,0,0,0,0
GCF_001766495.1,595,0,0,0,0,0,0
GCF_001766505.1,595,0,0,0,0,0,0
GCF_001766515.1,595,0,0,0,0,0,0
GCF_001766565.1,1811408,7725,0,0,0,0,0
GCF_001766585.1,1906245,10056,0,0,0,0,0
GCF_001766605.1,1906317,2905,0,0,0,0,0
GCF_001766625.1,291286,10154,0,0,0,0,0
GCF_001766635.1,1885026,0,0,0,0,0,0
GCF_001766675.1,1920889,0,0,0,0,0,0
GCF_001766735.1,1351,0,0,0,0,0,0
GCF_001766745.1,481719,0,0,0,0,0,0
GCF_001766775.1,1296,0,0,0,0,0,0
GCF_001766785.2,1296,0,0,0,0,0,0
GCF_001766835.1,52694,0,0,0,0,0,0
GCF_001766885.1,1833,0,0,0,0,0,0
GCF_001767215.1,1340842,1666780,0,0,0,0,0
GCF_001767235.1,1458985,9708656,0,0,0,0,0
GCF_001767255.1,702967,2365449,0,0,0,0,0
GCF_001767275.1,1254,2131361,0,0,0,0,0
GCF_001767295.1,1816218,4683314,0,0,0,0,0
GCF_001767315.1,1873524,1972283,0,0,0,0,0
GCF_001767335.1,1150601,5846746,0,0,0,0,0
GCF_001767355.1,674,4484015,0,0,0,0,0
GCF_001767375.1,68249,8180260,0,0,0,0,0
GCF_001767395.1,679318,4444448,0,0,0,0,0
GCF_001767415.1,47466,1277895,500,0,0,15,907278
GCF_001777155.1,1899350,0,0,0,0,0,0
GCF_001777185.1,1904880,2636,0,0,0,0,0
GCF_001777205.1,1904881,5230,0,0,0,0,0
GCF_001777225.1,1907771,5166,0,0,0,0,0
GCF_001777245.1,1904884,2621,0,0,0,0,0
GCF_001777265.1,1904883,5145,0,0,0,0,0
GCF_001777285.1,1908808,19406,0,0,0,0,0
GCF_001777305.1,1906668,5213,0,0,0,0,0
GCF_001777325.1,1904882,5349,0,0,0,0,0
GCF_001787335.1,153496,3505604,0,0,0,0,0
GCF_001787355.1,153496,3093577,0,0,0,0,0
GCF_001792615.1,319705,0,0,0,0,0,0
GCF_001792625.1,1962118,0,0,0,0,0,0
GCF_001792635.1,36809,0,0,0,0,0,0
GCF_001792645.1,319705,0,0,0,0,0,0
GCF_001792725.1,1908807,23635,0,0,0,0,0
GCF_001792745.1,1908806,15207,0,0,0,0,0
GCF_001792765.1,1908811,19293,0,0,0,0,0
GCF_001792775.1,283734,0,0,0,0,0,0
GCF_001792795.1,1898044,1199640,0,0,0,0,0
GCF_001792815.1,1906742,3508491,0,0,0,0,0
GCF_001792835.1,287,6721480,0,0,0,0,0
GCF_001792855.1,287,6928736,0,0,0,0,0
GCF_001792875.1,287,7006578,0,0,0,0,0
GCF_001802735.1,287,0,0,0,0,0,0
GCF_001806125.1,1907766,0,0,0,0,0,0
GCF_001806135.1,1907766,0,0,0,0,0,0
GCF_001806145.1,1907766,0,0,0,0,0,0
GCF_001806195.1,1720526,360610,0,0,0,0,0
GCF_001806215.1,1740165,2759,0,0,0,0,0
GCF_001806265.1,562,5559797,0,0,0,0,0
GCF_001806285.1,562,5559461,0,0,0,0,0
GCF_001806305.1,1904944,4317450,0,0,0,0,0
GCF_001806325.1,1905847,3795948,0,0,0,0,0
GCF_001806345.1,470,4034092,0,0,0,0,0
GCF_001806365.1,470,4086205,0,0,0,0,0
GCF_001806385.1,470,4056960,0,0,0,0,0
GCF_001806405.1,470,4128124,0,0,0,0,0
GCF_001806425.1,470,4038601,0,0,0,0,0
GCF_001806445.1,470,4038715,0,0,0,0,0
GCF_001806465.1,470,4054434,0,0,0,0,0
GCF_001806485.1,470,4075169,0,0,0,0,0
GCF_001806505.1,287,0,0,0,0,0,0
GCF_001806515.1,1351,0,0,0,0,0,0
GCF_001806545.1,1581180,0,0,0,0,0,0
GCF_001806555.1,1581179,0,0,0,0,0,0
GCF_001806565.1,1581182,0,0,0,0,0,0
GCF_001806575.1,1581181,0,0,0,0,0,0
GCF_001806625.1,1581183,0,0,0,0,0,0
GCF_001806635.1,1581184,0,0,0,0,0,0
GCF_001806645.1,1581185,0,0,0,0,0,0
GCF_001806655.1,1581186,0,0,0,0,0,0
GCF_001806705.1,1581187,0,0,0,0,0,0
GCF_001806715.1,1581188,0,0,0,0,0,0
GCF_001806725.1,1581189,0,0,0,0,0,0
GCF_001806735.1,1581191,0,0,0,0,0,0
GCF_001806785.1,1581192,0,0,0,0,0,0
GCF_001806795.1,1581055,0,0,0,0,0,0
GCF_001806805.1,1581058,0,0,0,0,0,0
GCF_001806835.1,1581060,0,0,0,0,0,0
GCF_001806865.1,1581066,0,0,0,0,0,0
GCF_001806875.1,1581069,0,0,0,0,0,0
GCF_001806895.1,1581068,0,0,0,0,0,0
GCF_001806915.1,1581071,0,0,0,0,0,0
GCF_001806945.1,1581072,0,0,0,0,0,0
GCF_001806955.1,1581083,0,0,0,0,0,0
GCF_001806975.1,1581084,0,0,0,0,0,0
GCF_001806995.1,1581088,0,0,0,0,0,0
GCF_001807025.1,1581089,0,0,0,0,0,0
GCF_001807045.1,1581090,0,0,0,0,0,0
GCF_001807055.1,1581096,0,0,0,0,0,0
GCF_001807075.1,1581098,0,0,0,0,0,0
GCF_001807105.1,1581103,0,0,0,0,0,0
GCF_001807115.1,1581105,0,0,0,0,0,0
GCF_001807145.1,1581111,0,0,0,0,0,0
GCF_001807155.1,1581113,0,0,0,0,0,0
GCF_001807185.1,1581114,0,0,0,0,0,0
GCF_001807205.1,1581115,0,0,0,0,0,0
GCF_001807215.1,1581116,0,0,0,0,0,0
GCF_001807225.1,1581117,0,0,0,0,0,0
GCF_001807265.1,1581119,0,0,0,0,0,0
GCF_001807285.1,1581120,0,0,0,0,0,0
GCF_001807295.1,1581121,0,0,0,0,0,0
GCF_001807315.1,1581123,0,0,0,0,0,0
GCF_001807345.1,1581125,0,0,0,0,0,0
GCF_001807365.1,1581126,0,0,0,0,0,0
GCF_001807385.1,1581127,0,0,0,0,0,0
GCF_001807395.1,1581128,0,0,0,0,0,0
GCF_001807425.1,1581129,0,0,0,0,0,0
GCF_001807435.1,1581131,0,0,0,0,0,0
GCF_001807465.1,1581133,0,0,0,0,0,0
GCF_001807485.1,1581134,0,0,0,0,0,0
GCF_001807495.1,1581137,0,0,0,0,0,0
GCF_001807505.1,1581138,0,0,0,0,0,0
GCF_001807545.1,1581139,0,0,0,0,0,0
GCF_001807555.1,1581140,0,0,0,0,0,0
GCF_001807575.1,1581143,0,0,0,0,0,0
GCF_001807585.1,1581144,0,0,0,0,0,0
GCF_001807625.1,1581049,0,0,0,0,0,0
GCF_001807635.1,1581051,0,0,0,0,0,0
GCF_001807645.1,1581057,0,0,0,0,0,0
GCF_001807655.1,1581062,0,0,0,0,0,0
GCF_001807705.1,1581064,0,0,0,0,0,0
GCF_001807725.1,1581074,0,0,0,0,0,0
GCF_001807735.1,1581075,0,0,0,0,0,0
GCF_001807785.1,1581076,0,0,0,0,0,0
GCF_001807795.1,1581077,0,0,0,0,0,0
GCF_001807805.1,1581078,0,0,0,0,0,0
GCF_001807845.1,1581079,0,0,0,0,0,0
GCF_001807855.1,1581080,0,0,0,0,0,0
GCF_001807865.1,1581081,0,0,0,0,0,0
GCF_001807895.1,1581082,0,0,0,0,0,0
GCF_001807925.1,1581085,0,0,0,0,0,0
GCF_001807935.1,1581086,0,0,0,0,0,0
GCF_001807955.1,1581087,0,0,0,0,0,0
GCF_001807965.1,1581092,0,0,0,0,0,0
GCF_001808005.1,1581093,0,0,0,0,0,0
GCF_001808015.1,1581094,0,0,0,0,0,0
GCF_001808025.1,1581095,0,0,0,0,0,0
GCF_001808035.1,1581097,0,0,0,0,0,0
GCF_001808085.1,1581099,0,0,0,0,0,0
GCF_001808095.1,1581100,0,0,0,0,0,0
GCF_001808105.1,1581101,0,0,0,0,0,0
GCF_001808125.1,1581102,0,0,0,0,0,0
GCF_001808185.1,1906741,3788814,0,0,0,0,0
GCF_001808205.1,1581104,0,0,0,0,0,0
GCF_001808215.1,1581106,0,0,0,0,0,0
GCF_001808235.1,1423,4013819,0,0,0,0,0
GCF_001808255.1,1581107,0,0,0,0,0,0
GCF_001808265.1,1581108,0,0,0,0,0,0
GCF_001808305.1,1581109,0,0,0,0,0,0
GCF_001808325.1,1581110,0,0,0,0,0,0
GCF_001808335.1,1581112,0,0,0,0,0,0
GCF_001808345.1,1581122,0,0,0,0,0,0
GCF_001808385.1,1581132,0,0,0,0,0,0
GCF_001808405.1,1581135,0,0,0,0,0,0
GCF_001808415.1,1581136,0,0,0,0,0,0
GCF_001808425.1,1581141,0,0,0,0,0,0
GCF_001808465.1,1581142,0,0,0,0,0,0
GCF_001808475.1,1581146,0,0,0,0,0,0
GCF_001808485.1,1581145,0,0,0,0,0,0
GCF_001808505.1,1581147,0,0,0,0,0,0
GCF_001808545.1,1739392,0,0,0,0,0,0
GCF_001808555.1,1739394,0,0,0,0,0,0
GCF_001808575.1,1715050,0,0,0,0,0,0
GCF_001808585.1,1715077,0,0,0,0,0,0
GCF_001808625.1,1715078,0,0,0,0,0,0
GCF_001808635.1,1715081,0,0,0,0,0,0
